8.2139455855	3.8321082024	6.7042165253	2.7337177277	
-1.7360349482	0.7717788954	5.9424832808	6.9859794023	
6.9576974465	2.5273886106	6.4541164778	4.0800350044	
0.3328210807	2.4547600314	2.2164498150	4.7503238541	
7.4537567980	4.6085657362	2.2227541953	7.3796173295	
-1.7564839421	2.5953831909	3.3784560008	6.4264578464	
-2.9839970213	0.2168242331	4.6318475584	5.8618364934	
6.9491730350	2.5885456027	7.3069215809	6.2869711796	
2.2157525227	2.5557609981	4.5492428428	6.5001754207	
8.5673441911	4.8924000349	2.9019715745	4.5471983387	
8.4859469528	1.4093463894	7.4791041292	3.3380775834	
-1.9316769091	2.1787589673	5.2860287919	6.3734790044	
7.2857470124	3.3487651336	3.1857380979	6.8891305600	
8.3988988908	4.4649625060	2.9261494166	6.9793934828	
6.3227738163	4.2287270908	5.4739384951	4.2633421702	
9.3456855294	3.7079759340	7.9654404475	4.8467245941	
-1.0436744818	0.2137770640	4.1180737656	6.1827161882	
8.3248724196	2.9409692060	7.5889805791	6.4031736728	
1.5184736683	2.5475428934	2.6760895880	4.8223672418	
7.1584326145	3.8759700540	6.2509300259	4.7041718865	
-2.0780963385	2.4086931691	6.2569920457	8.1560669755	
2.2045730197	2.5574704761	-0.1238004788	4.0406899346	
7.4188551665	2.3041746195	3.1709719823	6.1873001613	
2.7734055949	2.9524700374	4.7173722265	5.1482619857	
8.3447961973	3.0112404150	2.7964526212	7.5163437439	
8.4417402109	2.6769323447	4.0231542049	7.3257577726	
8.9318176767	3.4288864886	2.6500998211	6.3294526217	
1.7191848769	4.3621104985	3.0446371023	7.2446514031	
7.5469380230	2.4529551539	1.7641854011	7.5153357405	
8.5213690519	4.3194798734	3.3798187772	7.0989021224	
0.6043950975	2.2516295231	2.5686647948	4.4003686439	
-2.7446252049	1.7910957310	4.5818337438	7.0537145005	
7.4380733694	5.5729334375	7.2268806937	3.3862191860	
-1.0729990534	1.0289718650	4.5992903230	7.4020858636	
8.7508679239	2.9473744479	7.8220686890	3.5759969778	
-3.7567009107	-0.8678896658	4.7503280180	7.8693362105	
0.2039538217	4.7853385514	2.7937742957	5.4443565024	
-2.0215544785	-0.4056592464	3.8794615516	7.2691878648	
-1.6989551496	1.9108710349	5.4181102814	6.6958937396	
1.1755211121	4.2906682777	5.1154595896	4.6486194253	
7.4662688629	2.7047304791	7.8443583668	5.2446724383	
-0.1522665316	2.8032880630	3.5207057934	6.6723751862	
10.1631869630	4.1762653698	4.6001293561	7.8548457479	
0.0026256290	1.3916862736	7.1870954997	7.2675330331	
8.7953579563	3.5896758640	6.9290488028	4.0964097893	
-0.5457082486	-0.8344795919	4.9402361218	5.7489833452	
8.7386481891	2.8749843754	2.3486469244	7.7226123386	
9.0851151150	3.1749667277	2.7353796100	7.9187912965	
1.3934997037	4.6924533896	2.3448409296	3.7181196683	
-2.4386003572	1.8998104289	4.6295702962	7.5560323135	
7.3225934149	3.6711474540	5.9186569941	4.7520365274	
8.3848561365	3.0831887922	6.3714923740	7.6869682116	
7.0109215751	4.3409435154	5.9989614905	4.4713915083	
-3.2428570883	-0.9089847131	4.5187709129	6.5981500620	
-0.6821787284	0.0718116550	3.4204500649	7.5744810774	
9.9996380445	2.4334065651	3.3328422543	5.2991297723	
-2.0122119369	1.9090217818	5.8676088786	6.2409235096	
7.3433191926	0.7243477648	6.9147085526	5.0243118677	
-2.9494359499	0.4469800671	6.5951783337	6.5710845247	
6.9790319810	3.2791104562	2.0829615176	6.3662657010	
-2.3361570578	1.2366869758	4.5995662712	8.6508704655	
-2.4453929636	1.1396668456	5.2426052837	5.8042813202	
8.3728938859	2.5915885162	7.3308891389	5.2451298661	
-0.9715379438	3.2631290646	3.3164017327	4.2032424711	
7.4501286880	5.3125365725	8.3635026108	6.1844028601	
-1.4624927824	1.6913359335	4.9934664340	8.2566817361	
-1.3726025672	0.4750947686	3.6927079641	7.9660914034	
8.3635718912	2.3735278705	5.1174590095	5.4687923743	
-1.6174135328	1.5898984886	5.0013875025	6.3420544737	
7.6059070521	3.3691318742	8.3140925318	4.4343065155	
8.9235426070	4.5005421579	6.6205818441	4.0096051015	
10.1321934119	3.1493577370	5.5149140753	3.6902502640	
5.7249401553	3.5975156712	3.4665929228	6.5512408158	
8.7763940519	2.7397055774	2.5081645185	5.1877201971	
6.8914902293	3.8016043674	5.5679842487	5.5364228874	
7.2681432558	2.3770930898	2.3898095122	6.1655651063	
-1.6400595720	0.9280014912	4.4123313519	6.7710582385	
0.5481404120	4.1114556531	3.9914334038	5.2477491893	
2.0230000699	1.5013559377	4.6253055945	4.9121080125	
10.1046528199	1.8460538249	5.5777796064	4.1085426212	
0.5898476456	3.2508512002	3.2332681634	5.6116041110	
6.7793455963	3.5845323871	5.0696861062	4.7261630697	
7.7022560381	1.7462973279	6.5774845621	4.6586306890	
-0.2377887983	1.0526675280	4.0978176284	8.7720392069	
6.2762835534	1.8378443768	3.9792272270	6.2333966409	
7.2686223494	2.8174810392	8.1538139552	2.7532501637	
7.0749759803	3.9445985660	2.6260231097	6.2816429912	
8.0129918765	2.3085748079	4.8024508445	5.8552793225	
-1.0654302289	-0.1734460510	3.9239529335	6.7955488964	
7.7655607243	2.4124141734	3.7979538651	6.6605664529	
9.6018220814	0.3283809963	2.6388246398	6.0658351344	
9.1433337539	3.4889173031	2.3419660204	7.1768102540	
-0.8575038133	0.6083564155	4.3335350574	6.8999727902	
9.1115618858	4.4732472660	6.1091406309	4.3108191890	
-3.1767661918	1.9378122308	4.9022370102	7.1472647007	
9.5805310068	1.1226116052	1.7184118402	4.9565795354	
6.6308914039	3.8843776007	8.4064748051	5.5002795843	
8.5988098918	2.4128761484	3.6932500833	7.5142016279	
-1.8523370499	1.7376414220	6.1670983073	6.5652957692	
8.0716654746	4.9218543034	4.5353374083	7.3518746037	
-3.3190984362	1.5061816705	5.5952884398	5.7658398588	
1.9064403782	2.2214091299	2.5360574285	4.5058657782	
6.8345241984	2.0445473675	7.4614087766	5.5192887923	
-1.5152194242	1.3693277410	4.7903165642	7.7177000809	
10.4862535547	1.6078394115	7.2257568487	4.5490017043	
7.4305615558	2.5251675708	3.7270259195	5.1884175920	
5.8426987165	2.3380698338	2.8007543592	6.9203775110	
0.0437574889	4.2270584687	2.4151094078	3.1509673555	
3.4249647439	2.9966276106	2.7761664836	4.8122219520	
-1.6004154185	1.2863522362	4.1386829463	7.1809312459	
8.4058547887	0.2865443970	5.7218602474	4.5618594207	
4.0451585787	3.9788945827	0.5495834192	4.2470802496	
-0.8544985241	-1.0870074461	5.9556734746	6.4770228055	
9.6699498140	3.7759136180	1.8244184518	6.7374319848	
7.7752164693	3.2272748588	4.0587305659	4.4726877538	
0.5299661684	3.9725311692	4.2097040179	4.4181086482	
-0.9771088695	3.7469103016	2.4969546800	5.5576542434	
-1.9910073681	-0.4788599987	3.9298470128	7.0071747551	
-1.8260231770	1.5962195166	5.2666501123	6.7593792743	
9.7862060505	4.4683427261	6.4882193862	5.6237184095	
8.3412006659	0.5703898024	6.7023208104	3.7766542926	
-3.0465204308	1.7224852333	5.0874374786	6.9283279962	
8.2659959686	4.2988511493	2.3813498316	5.9227750781	
9.6521273291	4.9846412298	8.0382575419	5.1078507810	
9.0851545593	2.8904158617	2.3850340550	8.0306922663	
7.5737345439	3.6675554494	3.6067933892	7.5843758441	
7.6171958120	2.6125740241	2.5676955937	8.0484437322	
6.8195490065	2.6978952698	2.4136941474	4.9459865595	
-2.4978869252	-0.1895357045	4.9387731016	7.8009487948	
1.7467525586	3.0970190574	3.4205967265	3.9430214910	
9.6424273853	2.8127384664	4.0587489335	6.7045025935	
-1.3467318269	0.7112414118	4.5220006201	6.1512795526	
6.7053104660	3.2732411459	7.6999898643	4.9114439798	
1.1687985474	2.6764184812	5.0246160028	4.0914459472	
8.3200421447	3.3273426326	2.5785774156	7.9147805992	
8.9105231262	1.7915834368	7.6063637284	6.7015712407	
8.2066081479	3.2074461398	2.1770086690	7.5318138487	
8.8632127210	3.0282787269	3.2233630122	7.2548713336	
1.9977042433	3.3901125321	1.7511833187	5.9173230478	
9.1751491638	2.1901365967	2.5793064928	6.7450653804	
9.1392904963	4.6934823724	8.7429525007	4.5062476463	
-0.9083714115	2.1694002181	5.5067710699	7.0043166599	
2.1355297958	2.9380119665	2.2034792269	4.5469396549	
-0.8162115458	1.1522696543	5.2927886107	9.6092080627	
-2.4281359340	0.0919478522	5.8441419807	5.6664712534	
11.4053290023	-0.0528758598	7.7267157122	6.1085127348	
8.1716714423	2.7018771891	6.9558460933	7.2165657699	
6.8981339264	2.6857412413	2.7119089509	5.7742460410	
-2.3563011633	0.0484627162	5.5871282217	6.2175953045	
8.0081154671	0.7703749306	7.6438447458	5.9304686380	
8.0430391157	3.2998832382	6.0658909554	5.2695864555	
-0.0372505752	2.2574781905	5.4739570823	6.5403510796	
-1.1780856136	0.8694378975	5.7122435114	5.2016891873	
6.7772535892	1.9841595046	3.5111044168	6.5580998446	
9.3901192895	2.6415019742	7.5756796919	4.7552171101	
-3.3644518621	1.4636426155	5.4288657259	8.0732873344	
8.8115738539	1.9842337364	6.8770867663	5.3500043979	
-1.5149090005	-0.2394591819	7.5520695901	5.3024141801	
0.2974583891	3.9355240764	0.7240535045	4.0670183369	
8.3488610461	3.8076164605	3.1800358216	6.6490150550	
9.3947679448	2.4658175488	6.6190891661	6.7556123073	
7.0110538681	3.8521272339	3.9521751192	7.1127273008	
8.9630684940	2.8310950007	6.4848170684	4.8396536019	
6.5973429898	2.1555052129	7.1953463193	5.3798444285	
9.8217712745	3.5248069820	6.6060903557	4.7473596188	
8.3254199409	3.3545433119	6.0331897334	6.9581901839	
8.8404039232	3.2447594322	6.5855065530	3.9756134837	
6.4984954534	4.9149247486	2.4993412624	6.9660153440	
0.8559609054	1.6584018757	5.3711117847	3.4676386950	
5.0983321720	1.3068781951	5.3413887879	5.9301593254	
-1.6446351390	1.5093260063	4.1971668517	6.4471295714	
-2.0565697479	0.0327662939	5.1953948264	5.4796169890	
7.2899132611	2.4505455663	3.7336085379	6.7224549209	
5.6921879435	4.0349469145	6.5877070724	2.8654034004	
9.8315411291	2.3092937475	3.6391355802	8.2312281519	
-3.7247676491	2.1491301620	5.2154375937	6.3698952280	
7.0690175811	4.6493271178	5.8531939058	4.7670044725	
7.8970913157	3.0866845103	0.6330669462	6.7022912671	
-1.8543972380	0.5210898612	6.4510837652	7.1328717672	
-3.1539597138	1.2636968459	4.4397704369	6.6948545613	
9.3002394357	5.6390208996	2.9583751599	7.3316744927	
7.4996483309	3.4067532495	7.9024283270	4.9758334630	
1.1727828335	2.4435467369	4.5838047005	5.4874430400	
8.7925430052	2.9800031588	6.5335359654	4.7610794492	
8.2888108647	2.6368996669	3.6752628446	7.0315647405	
8.7943371972	1.7420099852	2.8258437708	7.0873732945	
-0.8416427297	1.4318534768	5.9833690597	7.1004054894	
7.0688462248	3.6093498076	6.5224090882	6.7245306887	
9.2088413289	1.9213160561	7.2309804508	6.7207524407	
1.0943938003	2.8324674600	4.6150682347	5.2641522890	
7.5477540269	2.5252417206	2.6913050531	7.7246029316	
1.4585369578	3.2132253664	4.7780886171	2.7179075153	
8.2129393104	2.9337019101	8.2712536008	5.8932768946	
-3.1180031199	0.3869594633	3.3016931873	7.0887665853	
9.3588309734	3.3730255207	3.5096898814	7.4847632324	
8.7969345885	2.4463802415	2.2936510705	8.0829792983	
-1.2500602103	0.4889180708	6.1822555887	5.9378301401	
8.9517407731	4.3604951894	3.5275282285	7.5995170258	
-1.5028128735	0.6012643896	2.6304322919	5.8602955999	
-1.4493172740	-0.3141833439	3.5787043187	7.0255541862	
-2.5337859819	0.8570110297	4.5717364013	6.9138666265	
7.4381065171	4.1099870051	6.9541252043	3.9071980952	
-2.5760597252	1.0962230838	5.4087772181	7.2261712862	
1.0957632704	4.4160675378	2.9967577186	5.7211085554	
6.9279095575	3.5967511230	6.8343388784	2.8049893610	
0.8693197809	2.8384875119	3.8419143981	4.6887298505	
8.5714520850	0.9268856182	8.7800341370	6.8984340086	
3.5259340890	2.8787233515	2.3372356573	5.6009007296	
-1.2419596462	-1.7693880715	5.5502660478	4.7139017104	
-0.9190578453	1.4209141711	4.4818414343	6.3098282394	
9.7713784709	1.7269131715	7.6498701895	5.0099482174	
1.9168963750	4.0142237260	2.1017249818	4.8026515472	
-2.8266985276	0.7413475571	4.0332914393	6.6272860385	
6.7036301289	4.1592639547	1.8624638724	6.5389136757	
1.3453999147	4.4485411228	1.9297934024	3.6098377124	
8.8748058689	4.2124450659	2.3568776217	6.5058153372	
7.3434702609	1.9354520463	1.4561973728	6.6266529943	
-2.4440932091	1.3147340782	4.1738716423	6.1366798068	
6.3287516364	2.1641039725	1.7908441941	8.2705629546	
-2.3026455288	0.7462105108	2.8392890015	6.4602757485	
8.6908617454	3.2033936071	7.2448079482	7.4458824822	
8.6892435707	3.1701202248	3.1908140649	7.9643542326	
6.7533619531	1.6338250098	8.2096802157	6.0180421901	
8.3701143681	4.2027359824	6.8187958739	6.3243017116	
-1.3109003605	0.3838586689	4.8959536736	6.9926348007	
7.0662578306	2.7074896793	0.6550487861	7.1530009049	
7.9134399873	3.6109837727	3.8966479386	6.9668593592	
-2.1529690442	2.0049611160	6.6418828049	7.7849793083	
0.0670161393	3.4730171956	1.9724100390	4.8285414170	
8.1565131068	0.9578344956	3.9278941505	6.4235595038	
2.8802858040	2.6894517957	0.4288586233	4.5874212015	
8.3667966875	4.2193901786	7.5294481369	3.3019389038	
-2.6858009393	0.7945146725	7.5048378460	5.5886018217	
1.4152690616	2.2847607640	1.4303589476	4.3920737473	
7.0687612795	4.0016520021	7.3036425853	5.0749879032	
-1.3338770575	0.4283616680	5.8828624361	7.3192846857	
3.0319726126	2.7032142047	3.2193372083	7.0135930465	
-3.2971325210	0.1452546506	3.8690410864	5.5056133981	
3.6143941301	3.3718579998	2.2753817082	5.1393386815	
0.7919507576	4.4648315243	3.2066010701	5.6624397586	
7.7998363221	2.9065517712	5.5754350077	6.7291736344	
-1.2499684270	1.1724761482	6.1492078990	9.0164938989	
-2.5427309403	0.4612482936	4.9074608873	7.5018463704	
7.5968213512	1.3989135771	2.0491068309	7.8795288926	
8.8505621863	3.4934723286	6.8930236211	5.8274016788	
7.2106614933	1.9930616675	0.6591674378	7.8416982135	
-1.2315613102	4.3826886269	2.3437479834	3.7826457146	
9.1523254578	3.4694869883	3.6668990821	7.1134439651	
-0.2618729717	1.4416421000	1.3085172484	5.3785252420	
-1.6653865116	1.0344646899	4.1457972430	7.5162171904	
7.1891949443	1.5411768388	2.8281777084	6.2828006322	
-3.0996414934	1.8064709149	6.1352282008	8.3715399006	
8.4377646740	3.0085953981	6.8591636264	3.8264415269	
6.6875983187	0.9125534694	2.8524504403	5.4854705969	
8.5599739989	3.2795890125	3.5224842200	5.9334002314	
8.0399967901	5.0301309586	8.8621544570	6.3318091182	
5.6216587752	2.1653050964	8.1639627834	4.5201411779	
6.3171425225	1.8087980635	6.7294227198	6.8775343765	
